JournalCode|JournalLib|EcritureNum|EcritureDate|CompteNum|CompteLib|CompAuxNum|CompAuxLib|PieceRef|PieceDate|EcritureLib|Debit|Credit|EcritureLet|DateLet|ValidDate|Montantdevise|Idevise
"AC|Achats|1007|20240817|401000|Fournisseurs|FR002|Import Beta|AC2024080008|20240817|Achat marchandises import|0,00|12814,80|||20240817||"
"AC|Achats|1007|20240817|445660|TVA déductible sur autres biens et services|||AC2024080008|20240817|Achat marchandises import|2135,80|0,00|||20240817||"
"AC|Achats|1007|20240817|607000|Achats de marchandises|||AC2024080008|20240817|Achat marchandises import|10679,00|0,00|||20240817||"
"AC|Achats|1010|20240817|401000|Fournisseurs|FR004|Stock Delta|AC2024080011|20240817|Achat marchandises import|0,00|9670,80|||20240817||"
"AC|Achats|1010|20240817|445660|TVA déductible sur autres biens et services|||AC2024080011|20240817|Achat marchandises import|1611,80|0,00|||20240817||"
"AC|Achats|1010|20240817|607000|Achats de marchandises|||AC2024080011|20240817|Achat marchandises import|8059,00|0,00|||20240817||"
"AC|Achats|1017|20240817|401000|Fournisseurs|FR005|Fournitures Gamma|AC2024080018|20240817|Achat marchandises collection saisonnière|0,00|13960,80|||20240817||"
"AC|Achats|1017|20240817|445660|TVA déductible sur autres biens et services|||AC2024080018|20240817|Achat marchandises collection saisonnière|2326,80|0,00|||20240817||"
"AC|Achats|1017|20240817|607000|Achats de marchandises|||AC2024080018|20240817|Achat marchandises collection saisonnière|11634,00|0,00|||20240817||"
"AC|Achats|1028|20240817|401000|Fournisseurs|FR003|Euro Négoce|AC2024080029|20240817|Achat marchandises lot grossiste|0,00|2362,80|||20240817||"
"AC|Achats|1028|20240817|445660|TVA déductible sur autres biens et services|||AC2024080029|20240817|Achat marchandises lot grossiste|393,80|0,00|||20240817||"
"AC|Achats|1028|20240817|607000|Achats de marchandises|||AC2024080029|20240817|Achat marchandises lot grossiste|1969,00|0,00|||20240817||"
"BQ|Banque|1034|20240817|401000|Fournisseurs|FR006|Packlog|PBQ20240801034|20240817|Règlement fournisseur Packlog|200,40|0,00|L00388|20240817|20240817||"
"BQ|Banque|1034|20240817|512000|Banque|||PBQ20240801034|20240817|Règlement fournisseur Packlog|0,00|200,40|L00388|20240817|20240817||"
"VE|Ventes|932|20240817|411000|Clients|CL002|Distrib Ouest|VE2024080009|20240817|Vente marchandises assortiment saisonnier|7617,24|0,00|||20240817||"
"VE|Ventes|932|20240817|445710|TVA collectée|||VE2024080009|20240817|Vente marchandises assortiment saisonnier|0,00|1269,54|||20240817||"
"VE|Ventes|932|20240817|707000|Ventes de marchandises|||VE2024080009|20240817|Vente marchandises assortiment saisonnier|0,00|6347,70|||20240817||"
"BQ|Banque|959|20240817|411000|Clients|CL001|HyperMarché Atlantique|RBQ20240800959|20240817|Règlement client HyperMarché Atlantique|0,00|11505,00|L00350|20240817|20240817||"
"BQ|Banque|959|20240817|512000|Banque|||RBQ20240800959|20240817|Règlement client HyperMarché Atlantique|11505,00|0,00|L00350|20240817|20240817||"
"BQ|Banque|963|20240817|411000|Clients|CL009|Union Retail|RBQ20240800963|20240817|Règlement client Union Retail|0,00|8424,00|L00354|20240817|20240817||"
"BQ|Banque|963|20240817|512000|Banque|||RBQ20240800963|20240817|Règlement client Union Retail|8424,00|0,00|L00354|20240817|20240817||"
"BQ|Banque|985|20240817|411000|Clients|CL001|HyperMarché Atlantique|RBQ20240800985|20240817|Règlement client HyperMarché Atlantique|0,00|8209,20|L00370|20240817|20240817||"
"BQ|Banque|985|20240817|512000|Banque|||RBQ20240800985|20240817|Règlement client HyperMarché Atlantique|8209,20|0,00|L00370|20240817|20240817||"
"AC|Achats|1006|20240818|401000|Fournisseurs|FR004|Stock Delta|AC2024080007|20240818|Achat marchandises lot grossiste|0,00|12943,20|||20240818||"
"AC|Achats|1006|20240818|445660|TVA déductible sur autres biens et services|||AC2024080007|20240818|Achat marchandises lot grossiste|2157,20|0,00|||20240818||"
"AC|Achats|1006|20240818|607000|Achats de marchandises|||AC2024080007|20240818|Achat marchandises lot grossiste|10786,00|0,00|||20240818||"
"BQ|Banque|1031|20240818|401000|Fournisseurs|FR002|Import Beta|PBQ20240801031|20240818|Règlement fournisseur Import Beta|3920,40|0,00|L00385|20240818|20240818||"
"BQ|Banque|1031|20240818|512000|Banque|||PBQ20240801031|20240818|Règlement fournisseur Import Beta|0,00|3920,40|L00385|20240818|20240818||"
"BQ|Banque|1045|20240818|401000|Fournisseurs|FR002|Import Beta|PBQ20240801045|20240818|Règlement fournisseur Import Beta|13711,20|0,00|L00399|20240818|20240818||"
"BQ|Banque|1045|20240818|512000|Banque|||PBQ20240801045|20240818|Règlement fournisseur Import Beta|0,00|13711,20|L00399|20240818|20240818||"
"BQ|Banque|1053|20240818|401000|Fournisseurs|FRB01|SCI Entrepôts|PBQ20240801053|20240818|Règlement fournisseur SCI Entrepôts|2586,29|0,00|||20240818||"
"BQ|Banque|1053|20240818|512000|Banque|||PBQ20240801053|20240818|Règlement fournisseur SCI Entrepôts|0,00|2586,29|||20240818||"
"AC|Achats|1061|20240818|401000|Fournisseurs|FR007|Transport LogiTrans|TR202408001|20240818|Facture transport marchandises|0,00|554,40|||20240818||"
"AC|Achats|1061|20240818|445660|TVA déductible sur autres biens et services|||TR202408001|20240818|Facture transport marchandises|92,40|0,00|||20240818||"
"AC|Achats|1061|20240818|624100|Transports sur achats|||TR202408001|20240818|Facture transport marchandises|462,00|0,00|||20240818||"
"VE|Ventes|940|20240818|411000|Clients|CL004|Maison & Stock|VE2024080017|20240818|Vente marchandises gamme standard|7464,96|0,00|||20240818||"
"VE|Ventes|940|20240818|445710|TVA collectée|||VE2024080017|20240818|Vente marchandises gamme standard|0,00|1244,16|||20240818||"
"VE|Ventes|940|20240818|707000|Ventes de marchandises|||VE2024080017|20240818|Vente marchandises gamme standard|0,00|6220,80|||20240818||"
"BQ|Banque|982|20240818|411000|Clients|CL006|Réseau Proxi Nord|RBQ20240800982|20240818|Règlement client Réseau Proxi Nord|0,00|4107,76|||20240818||"
"BQ|Banque|982|20240818|512000|Banque|||RBQ20240800982|20240818|Règlement client Réseau Proxi Nord|4107,76|0,00|||20240818||"
"AC|Achats|1019|20240819|401000|Fournisseurs|FR005|Fournitures Gamma|AC2024080020|20240819|Achat marchandises collection saisonnière|0,00|9646,80|||20240819||"
"AC|Achats|1019|20240819|445660|TVA déductible sur autres biens et services|||AC2024080020|20240819|Achat marchandises collection saisonnière|1607,80|0,00|||20240819||"
"AC|Achats|1019|20240819|607000|Achats de marchandises|||AC2024080020|20240819|Achat marchandises collection saisonnière|8039,00|0,00|||20240819||"
"AC|Achats|1065|20240819|401000|Fournisseurs|FR006|Packlog|FG202408002|20240819|Frais généraux et fournitures|0,00|199,20|||20240819||"
"AC|Achats|1065|20240819|445660|TVA déductible sur autres biens et services|||FG202408002|20240819|Frais généraux et fournitures|33,20|0,00|||20240819||"
"AC|Achats|1065|20240819|606300|Fournitures d'entretien et petit équipement|||FG202408002|20240819|Frais généraux et fournitures|166,00|0,00|||20240819||"
"VE|Ventes|930|20240819|411000|Clients|CL005|Comptoir Horizon|VE2024080007|20240819|Vente marchandises gamme standard|9069,84|0,00|||20240819||"
"VE|Ventes|930|20240819|445710|TVA collectée|||VE2024080007|20240819|Vente marchandises gamme standard|0,00|1511,64|||20240819||"
"VE|Ventes|930|20240819|707000|Ventes de marchandises|||VE2024080007|20240819|Vente marchandises gamme standard|0,00|7558,20|||20240819||"
"VE|Ventes|934|20240819|411000|Clients|CL008|Bazar Premium|VE2024080011|20240819|Vente marchandises assortiment saisonnier|3397,68|0,00|||20240819||"
"VE|Ventes|934|20240819|445710|TVA collectée|||VE2024080011|20240819|Vente marchandises assortiment saisonnier|0,00|566,28|||20240819||"
"VE|Ventes|934|20240819|707000|Ventes de marchandises|||VE2024080011|20240819|Vente marchandises assortiment saisonnier|0,00|2831,40|||20240819||"
"VE|Ventes|944|20240819|411000|Clients|CL005|Comptoir Horizon|VE2024080021|20240819|Vente marchandises gamme standard|3818,88|0,00|||20240819||"
"VE|Ventes|944|20240819|445710|TVA collectée|||VE2024080021|20240819|Vente marchandises gamme standard|0,00|636,48|||20240819||"
"VE|Ventes|944|20240819|707000|Ventes de marchandises|||VE2024080021|20240819|Vente marchandises gamme standard|0,00|3182,40|||20240819||"
"BQ|Banque|960|20240819|411000|Clients|CL010|NegoPlus|RBQ20240800960|20240819|Règlement client NegoPlus|0,00|3260,66|L00351|20240819|20240819||"
"BQ|Banque|960|20240819|512000|Banque|||RBQ20240800960|20240819|Règlement client NegoPlus|3260,66|0,00|L00351|20240819|20240819||"
"BQ|Banque|978|20240819|411000|Clients|CL007|Marché Express|RBQ20240800978|20240819|Règlement client Marché Express|0,00|4887,00|L00366|20240819|20240819||"
"BQ|Banque|978|20240819|512000|Banque|||RBQ20240800978|20240819|Règlement client Marché Express|4887,00|0,00|L00366|20240819|20240819||"
"AC|Achats|1013|20240820|401000|Fournisseurs|FR005|Fournitures Gamma|AC2024080014|20240820|Achat marchandises collection saisonnière|0,00|7316,40|||20240820||"
"AC|Achats|1013|20240820|445660|TVA déductible sur autres biens et services|||AC2024080014|20240820|Achat marchandises collection saisonnière|1219,40|0,00|||20240820||"
"AC|Achats|1013|20240820|607000|Achats de marchandises|||AC2024080014|20240820|Achat marchandises collection saisonnière|6097,00|0,00|||20240820||"
"BQ|Banque|969|20240820|411000|Clients|CL007|Marché Express|RBQ20240800969|20240820|Règlement client Marché Express|0,00|5598,34|||20240820||"
"BQ|Banque|969|20240820|512000|Banque|||RBQ20240800969|20240820|Règlement client Marché Express|5598,34|0,00|||20240820||"
"BQ|Banque|983|20240820|411000|Clients|CL001|HyperMarché Atlantique|RBQ20240800983|20240820|Règlement client HyperMarché Atlantique|0,00|3120,00|L00368|20240820|20240820||"
"BQ|Banque|983|20240820|512000|Banque|||RBQ20240800983|20240820|Règlement client HyperMarché Atlantique|3120,00|0,00|L00368|20240820|20240820||"
"BQ|Banque|990|20240820|411000|Clients|CL002|Distrib Ouest|RBQ20240800990|20240820|Règlement client Distrib Ouest|0,00|4608,83|L00375|20240820|20240820||"
"BQ|Banque|990|20240820|512000|Banque|||RBQ20240800990|20240820|Règlement client Distrib Ouest|4608,83|0,00|L00375|20240820|20240820||"
"BQ|Banque|1042|20240821|401000|Fournisseurs|FR003|Euro Négoce|PBQ20240801042|20240821|Règlement fournisseur Euro Négoce|2869,92|0,00|L00396|20240821|20240821||"
"BQ|Banque|1042|20240821|512000|Banque|||PBQ20240801042|20240821|Règlement fournisseur Euro Négoce|0,00|2869,92|L00396|20240821|20240821||"
"BQ|Banque|1047|20240821|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20240801047|20240821|Règlement fournisseur Grossiste Alpha|15740,64|0,00|L00401|20240821|20240821||"
"BQ|Banque|1047|20240821|512000|Banque|||PBQ20240801047|20240821|Règlement fournisseur Grossiste Alpha|0,00|15740,64|L00401|20240821|20240821||"
"AC|Achats|1062|20240821|401000|Fournisseurs|FR007|Transport LogiTrans|TR202408002|20240821|Facture transport marchandises|0,00|2310,00|||20240821||"
"AC|Achats|1062|20240821|445660|TVA déductible sur autres biens et services|||TR202408002|20240821|Facture transport marchandises|385,00|0,00|||20240821||"
"AC|Achats|1062|20240821|624100|Transports sur achats|||TR202408002|20240821|Facture transport marchandises|1925,00|0,00|||20240821||"
"VE|Ventes|942|20240821|411000|Clients|CL012|Maison des Bonnes Affaires|VE2024080019|20240821|Vente marchandises lot promotionnel|5266,08|0,00|||20240821||"
"VE|Ventes|942|20240821|445710|TVA collectée|||VE2024080019|20240821|Vente marchandises lot promotionnel|0,00|877,68|||20240821||"
"VE|Ventes|942|20240821|707000|Ventes de marchandises|||VE2024080019|20240821|Vente marchandises lot promotionnel|0,00|4388,40|||20240821||"
"VE|Ventes|950|20240821|411000|Clients|CL005|Comptoir Horizon|VE2024080027|20240821|Vente marchandises gamme standard|1723,68|0,00|||20240821||"
"VE|Ventes|950|20240821|445710|TVA collectée|||VE2024080027|20240821|Vente marchandises gamme standard|0,00|287,28|||20240821||"
"VE|Ventes|950|20240821|707000|Ventes de marchandises|||VE2024080027|20240821|Vente marchandises gamme standard|0,00|1436,40|||20240821||"
"VE|Ventes|951|20240821|411000|Clients|CL001|HyperMarché Atlantique|VE2024080028|20240821|Vente marchandises gamme standard|1717,20|0,00|||20240821||"
"VE|Ventes|951|20240821|445710|TVA collectée|||VE2024080028|20240821|Vente marchandises gamme standard|0,00|286,20|||20240821||"
"VE|Ventes|951|20240821|707000|Ventes de marchandises|||VE2024080028|20240821|Vente marchandises gamme standard|0,00|1431,00|||20240821||"
"BQ|Banque|975|20240821|411000|Clients|CL003|Supérette du Centre|RBQ20240800975|20240821|Règlement client Supérette du Centre|0,00|2050,50|L00363|20240821|20240821||"
"BQ|Banque|975|20240821|512000|Banque|||RBQ20240800975|20240821|Règlement client Supérette du Centre|2050,50|0,00|L00363|20240821|20240821||"
"BQ|Banque|981|20240821|411000|Clients|CL001|HyperMarché Atlantique|RBQ20240800981|20240821|Règlement client HyperMarché Atlantique|0,00|4823,30|||20240821||"
"BQ|Banque|981|20240821|512000|Banque|||RBQ20240800981|20240821|Règlement client HyperMarché Atlantique|4823,30|0,00|||20240821||"
"BQ|Banque|984|20240821|411000|Clients|CL006|Réseau Proxi Nord|RBQ20240800984|20240821|Règlement client Réseau Proxi Nord|0,00|4154,40|L00369|20240821|20240821||"
"BQ|Banque|984|20240821|512000|Banque|||RBQ20240800984|20240821|Règlement client Réseau Proxi Nord|4154,40|0,00|L00369|20240821|20240821||"
"BQ|Banque|986|20240821|411000|Clients|CL012|Maison des Bonnes Affaires|RBQ20240800986|20240821|Règlement client Maison des Bonnes Affaires|0,00|6351,00|L00371|20240821|20240821||"
"BQ|Banque|986|20240821|512000|Banque|||RBQ20240800986|20240821|Règlement client Maison des Bonnes Affaires|6351,00|0,00|L00371|20240821|20240821||"
"BQ|Banque|995|20240821|411000|Clients|CL009|Union Retail|RBQ20240800995|20240821|Règlement client Union Retail|0,00|6336,00|L00379|20240821|20240821||"
"BQ|Banque|995|20240821|512000|Banque|||RBQ20240800995|20240821|Règlement client Union Retail|6336,00|0,00|L00379|20240821|20240821||"
"AC|Achats|1009|20240822|401000|Fournisseurs|FR005|Fournitures Gamma|AC2024080010|20240822|Achat marchandises collection saisonnière|0,00|13357,20|||20240822||"
"AC|Achats|1009|20240822|445660|TVA déductible sur autres biens et services|||AC2024080010|20240822|Achat marchandises collection saisonnière|2226,20|0,00|||20240822||"
"AC|Achats|1009|20240822|607000|Achats de marchandises|||AC2024080010|20240822|Achat marchandises collection saisonnière|11131,00|0,00|||20240822||"
"AC|Achats|1016|20240822|401000|Fournisseurs|FR003|Euro Négoce|AC2024080017|20240822|Achat marchandises import|0,00|4047,60|||20240822||"
"AC|Achats|1016|20240822|445660|TVA déductible sur autres biens et services|||AC2024080017|20240822|Achat marchandises import|674,60|0,00|||20240822||"
"AC|Achats|1016|20240822|607000|Achats de marchandises|||AC2024080017|20240822|Achat marchandises import|3373,00|0,00|||20240822||"
"AC|Achats|1022|20240822|401000|Fournisseurs|FR001|Grossiste Alpha|AC2024080023|20240822|Achat marchandises collection saisonnière|0,00|5370,00|||20240822||"
"AC|Achats|1022|20240822|445660|TVA déductible sur autres biens et services|||AC2024080023|20240822|Achat marchandises collection saisonnière|895,00|0,00|||20240822||"
"AC|Achats|1022|20240822|607000|Achats de marchandises|||AC2024080023|20240822|Achat marchandises collection saisonnière|4475,00|0,00|||20240822||"
"VE|Ventes|925|20240822|411000|Clients|CL006|Réseau Proxi Nord|VE2024080002|20240822|Vente marchandises assortiment saisonnier|9839,88|0,00|||20240822||"
"VE|Ventes|925|20240822|445710|TVA collectée|||VE2024080002|20240822|Vente marchandises assortiment saisonnier|0,00|1639,98|||20240822||"
"VE|Ventes|925|20240822|707000|Ventes de marchandises|||VE2024080002|20240822|Vente marchandises assortiment saisonnier|0,00|8199,90|||20240822||"
"VE|Ventes|946|20240822|411000|Clients|CL003|Supérette du Centre|VE2024080023|20240822|Vente marchandises réassort mensuel|6928,20|0,00|||20240822||"
"VE|Ventes|946|20240822|445710|TVA collectée|||VE2024080023|20240822|Vente marchandises réassort mensuel|0,00|1154,70|||20240822||"
"VE|Ventes|946|20240822|707000|Ventes de marchandises|||VE2024080023|20240822|Vente marchandises réassort mensuel|0,00|5773,50|||20240822||"
"BQ|Banque|962|20240822|411000|Clients|CL002|Distrib Ouest|RBQ20240800962|20240822|Règlement client Distrib Ouest|0,00|2730,00|L00353|20240822|20240822||"
"BQ|Banque|962|20240822|512000|Banque|||RBQ20240800962|20240822|Règlement client Distrib Ouest|2730,00|0,00|L00353|20240822|20240822||"
"BQ|Banque|967|20240822|411000|Clients|CL003|Supérette du Centre|RBQ20240800967|20240822|Règlement client Supérette du Centre|0,00|11502,00|L00358|20240822|20240822||"
"BQ|Banque|967|20240822|512000|Banque|||RBQ20240800967|20240822|Règlement client Supérette du Centre|11502,00|0,00|L00358|20240822|20240822||"
"AC|Achats|1014|20240823|401000|Fournisseurs|FR005|Fournitures Gamma|AC2024080015|20240823|Achat marchandises import|0,00|13876,80|||20240823||"
"AC|Achats|1014|20240823|445660|TVA déductible sur autres biens et services|||AC2024080015|20240823|Achat marchandises import|2312,80|0,00|||20240823||"
"AC|Achats|1014|20240823|607000|Achats de marchandises|||AC2024080015|20240823|Achat marchandises import|11564,00|0,00|||20240823||"
"AC|Achats|1018|20240823|401000|Fournisseurs|FR001|Grossiste Alpha|AC2024080019|20240823|Achat marchandises lot grossiste|0,00|8365,20|||20240823||"
"AC|Achats|1018|20240823|445660|TVA déductible sur autres biens et services|||AC2024080019|20240823|Achat marchandises lot grossiste|1394,20|0,00|||20240823||"
"AC|Achats|1018|20240823|607000|Achats de marchandises|||AC2024080019|20240823|Achat marchandises lot grossiste|6971,00|0,00|||20240823||"
"BQ|Banque|1050|20240823|401000|Fournisseurs|FR002|Import Beta|PBQ20240801050|20240823|Règlement fournisseur Import Beta|3324,37|0,00|L00404|20240823|20240823||"
"BQ|Banque|1050|20240823|512000|Banque|||PBQ20240801050|20240823|Règlement fournisseur Import Beta|0,00|3324,37|L00404|20240823|20240823||"
"BQ|Banque|964|20240823|411000|Clients|CL012|Maison des Bonnes Affaires|RBQ20240800964|20240823|Règlement client Maison des Bonnes Affaires|0,00|2190,00|L00355|20240823|20240823||"
"BQ|Banque|964|20240823|512000|Banque|||RBQ20240800964|20240823|Règlement client Maison des Bonnes Affaires|2190,00|0,00|L00355|20240823|20240823||"
"BQ|Banque|991|20240823|411000|Clients|CL002|Distrib Ouest|RBQ20240800991|20240823|Règlement client Distrib Ouest|0,00|1458,00|L00376|20240823|20240823||"
"BQ|Banque|991|20240823|512000|Banque|||RBQ20240800991|20240823|Règlement client Distrib Ouest|1458,00|0,00|L00376|20240823|20240823||"
"BQ|Banque|992|20240823|411000|Clients|CL010|NegoPlus|RBQ20240800992|20240823|Règlement client NegoPlus|0,00|4743,00|L00377|20240823|20240823||"
"BQ|Banque|992|20240823|512000|Banque|||RBQ20240800992|20240823|Règlement client NegoPlus|4743,00|0,00|L00377|20240823|20240823||"
"AC|Achats|1008|20240824|401000|Fournisseurs|FR002|Import Beta|AC2024080009|20240824|Achat marchandises lot grossiste|0,00|3475,20|||20240824||"
"AC|Achats|1008|20240824|445660|TVA déductible sur autres biens et services|||AC2024080009|20240824|Achat marchandises lot grossiste|579,20|0,00|||20240824||"
"AC|Achats|1008|20240824|607000|Achats de marchandises|||AC2024080009|20240824|Achat marchandises lot grossiste|2896,00|0,00|||20240824||"
"AC|Achats|1027|20240824|401000|Fournisseurs|FR005|Fournitures Gamma|AC2024080028|20240824|Achat marchandises import|0,00|9085,20|||20240824||"
"AC|Achats|1027|20240824|445660|TVA déductible sur autres biens et services|||AC2024080028|20240824|Achat marchandises import|1514,20|0,00|||20240824||"
"AC|Achats|1027|20240824|607000|Achats de marchandises|||AC2024080028|20240824|Achat marchandises import|7571,00|0,00|||20240824||"
"BQ|Banque|1046|20240824|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20240801046|20240824|Règlement fournisseur Grossiste Alpha|11311,20|0,00|L00400|20240824|20240824||"
"BQ|Banque|1046|20240824|512000|Banque|||PBQ20240801046|20240824|Règlement fournisseur Grossiste Alpha|0,00|11311,20|L00400|20240824|20240824||"
"VE|Ventes|929|20240824|411000|Clients|CL005|Comptoir Horizon|VE2024080006|20240824|Vente marchandises assortiment saisonnier|8304,12|0,00|||20240824||"
"VE|Ventes|929|20240824|445710|TVA collectée|||VE2024080006|20240824|Vente marchandises assortiment saisonnier|0,00|1384,02|||20240824||"
"VE|Ventes|929|20240824|707000|Ventes de marchandises|||VE2024080006|20240824|Vente marchandises assortiment saisonnier|0,00|6920,10|||20240824||"
"VE|Ventes|948|20240824|411000|Clients|CL003|Supérette du Centre|VE2024080025|20240824|Vente marchandises gamme standard|4600,80|0,00|||20240824||"
"VE|Ventes|948|20240824|445710|TVA collectée|||VE2024080025|20240824|Vente marchandises gamme standard|0,00|766,80|||20240824||"
"VE|Ventes|948|20240824|707000|Ventes de marchandises|||VE2024080025|20240824|Vente marchandises gamme standard|0,00|3834,00|||20240824||"
"AC|Achats|1003|20240825|401000|Fournisseurs|FR004|Stock Delta|AC2024080004|20240825|Achat marchandises réapprovisionnement|0,00|2353,20|||20240825||"
"AC|Achats|1003|20240825|445660|TVA déductible sur autres biens et services|||AC2024080004|20240825|Achat marchandises réapprovisionnement|392,20|0,00|||20240825||"
"AC|Achats|1003|20240825|607000|Achats de marchandises|||AC2024080004|20240825|Achat marchandises réapprovisionnement|1961,00|0,00|||20240825||"
"AC|Achats|1004|20240825|401000|Fournisseurs|FR004|Stock Delta|AC2024080005|20240825|Achat marchandises import|0,00|10431,60|||20240825||"
"AC|Achats|1004|20240825|445660|TVA déductible sur autres biens et services|||AC2024080005|20240825|Achat marchandises import|1738,60|0,00|||20240825||"
"AC|Achats|1004|20240825|607000|Achats de marchandises|||AC2024080005|20240825|Achat marchandises import|8693,00|0,00|||20240825||"
"AC|Achats|1023|20240825|401000|Fournisseurs|FR002|Import Beta|AC2024080024|20240825|Achat marchandises collection saisonnière|0,00|7074,00|||20240825||"
"AC|Achats|1023|20240825|445660|TVA déductible sur autres biens et services|||AC2024080024|20240825|Achat marchandises collection saisonnière|1179,00|0,00|||20240825||"
"AC|Achats|1023|20240825|607000|Achats de marchandises|||AC2024080024|20240825|Achat marchandises collection saisonnière|5895,00|0,00|||20240825||"
"AC|Achats|1025|20240825|401000|Fournisseurs|FR005|Fournitures Gamma|AC2024080026|20240825|Achat marchandises collection saisonnière|0,00|2074,80|||20240825||"
"AC|Achats|1025|20240825|445660|TVA déductible sur autres biens et services|||AC2024080026|20240825|Achat marchandises collection saisonnière|345,80|0,00|||20240825||"
"AC|Achats|1025|20240825|607000|Achats de marchandises|||AC2024080026|20240825|Achat marchandises collection saisonnière|1729,00|0,00|||20240825||"
"BQ|Banque|1040|20240825|401000|Fournisseurs|FR001|Grossiste Alpha|PBQ20240801040|20240825|Règlement fournisseur Grossiste Alpha|8366,40|0,00|L00394|20240825|20240825||"
"BQ|Banque|1040|20240825|512000|Banque|||PBQ20240801040|20240825|Règlement fournisseur Grossiste Alpha|0,00|8366,40|L00394|20240825|20240825||"
"AC|Achats|1064|20240825|401000|Fournisseurs|FR006|Packlog|FG202408001|20240825|Frais généraux et fournitures|0,00|1059,60|||20240825||"
"AC|Achats|1064|20240825|445660|TVA déductible sur autres biens et services|||FG202408001|20240825|Frais généraux et fournitures|176,60|0,00|||20240825||"
"AC|Achats|1064|20240825|606300|Fournitures d'entretien et petit équipement|||FG202408001|20240825|Frais généraux et fournitures|883,00|0,00|||20240825||"
"VE|Ventes|938|20240825|411000|Clients|CL002|Distrib Ouest|VE2024080015|20240825|Vente marchandises réassort mensuel|3153,60|0,00|||20240825||"
"VE|Ventes|938|20240825|445710|TVA collectée|||VE2024080015|20240825|Vente marchandises réassort mensuel|0,00|525,60|||20240825||"
"VE|Ventes|938|20240825|707000|Ventes de marchandises|||VE2024080015|20240825|Vente marchandises réassort mensuel|0,00|2628,00|||20240825||"
"VE|Ventes|941|20240825|411000|Clients|CL009|Union Retail|VE2024080018|20240825|Vente marchandises gamme standard|4235,76|0,00|||20240825||"
"VE|Ventes|941|20240825|445710|TVA collectée|||VE2024080018|20240825|Vente marchandises gamme standard|0,00|705,96|||20240825||"
"VE|Ventes|941|20240825|707000|Ventes de marchandises|||VE2024080018|20240825|Vente marchandises gamme standard|0,00|3529,80|||20240825||"
"OD|Opérations diverses|1058|20240826|421000|Personnel - rémunérations dues|||PAIE202408|20240826|Constatation paie mensuelle|0,00|14738,10|||20240826||"
"OD|Opérations diverses|1058|20240826|431000|Sécurité sociale|||PAIE202408|20240826|Constatation paie mensuelle|0,00|7935,90|||20240826||"
"OD|Opérations diverses|1058|20240826|442100|Prélèvement à la source|||PAIE202408|20240826|Constatation paie mensuelle|0,00|4156,90|||20240826||"
"OD|Opérations diverses|1058|20240826|641000|Rémunérations du personnel|||PAIE202408|20240826|Constatation paie mensuelle|18895,00|0,00|||20240826||"
"AC|Achats|1026|20240827|401000|Fournisseurs|FR004|Stock Delta|AC2024080027|20240827|Achat marchandises import|0,00|3454,80|||20240827||"
"AC|Achats|1026|20240827|445660|TVA déductible sur autres biens et services|||AC2024080027|20240827|Achat marchandises import|575,80|0,00|||20240827||"
"AC|Achats|1026|20240827|607000|Achats de marchandises|||AC2024080027|20240827|Achat marchandises import|2879,00|0,00|||20240827||"
"BQ|Banque|1033|20240827|401000|Fournisseurs|FR005|Fournitures Gamma|PBQ20240801033|20240827|Règlement fournisseur Fournitures Gamma|12895,20|0,00|L00387|20240827|20240827||"
"BQ|Banque|1033|20240827|512000|Banque|||PBQ20240801033|20240827|Règlement fournisseur Fournitures Gamma|0,00|12895,20|L00387|20240827|20240827||"
"BQ|Banque|1044|20240827|401000|Fournisseurs|FRB01|SCI Entrepôts|PBQ20240801044|20240827|Règlement fournisseur SCI Entrepôts|3360,00|0,00|L00398|20240827|20240827||"
"BQ|Banque|1044|20240827|512000|Banque|||PBQ20240801044|20240827|Règlement fournisseur SCI Entrepôts|0,00|3360,00|L00398|20240827|20240827||"
"VE|Ventes|926|20240827|411000|Clients|CL011|Centrale Commerce|VE2024080003|20240827|Vente marchandises assortiment saisonnier|4068,36|0,00|||20240827||"
"VE|Ventes|926|20240827|445710|TVA collectée|||VE2024080003|20240827|Vente marchandises assortiment saisonnier|0,00|678,06|||20240827||"
"VE|Ventes|926|20240827|707000|Ventes de marchandises|||VE2024080003|20240827|Vente marchandises assortiment saisonnier|0,00|3390,30|||20240827||"
"BQ|Banque|976|20240827|411000|Clients|CL003|Supérette du Centre|RBQ20240800976|20240827|Règlement client Supérette du Centre|0,00|3441,00|L00364|20240827|20240827||"
"BQ|Banque|976|20240827|512000|Banque|||RBQ20240800976|20240827|Règlement client Supérette du Centre|3441,00|0,00|L00364|20240827|20240827||"
"AC|Achats|1020|20240828|401000|Fournisseurs|FR004|Stock Delta|AC2024080021|20240828|Achat marchandises réapprovisionnement|0,00|1690,80|||20240828||"
"AC|Achats|1020|20240828|445660|TVA déductible sur autres biens et services|||AC2024080021|20240828|Achat marchandises réapprovisionnement|281,80|0,00|||20240828||"
"AC|Achats|1020|20240828|607000|Achats de marchandises|||AC2024080021|20240828|Achat marchandises réapprovisionnement|1409,00|0,00|||20240828||"
"BQ|Banque|1043|20240828|401000|Fournisseurs|FR005|Fournitures Gamma|PBQ20240801043|20240828|Règlement fournisseur Fournitures Gamma|9250,56|0,00|L00397|20240828|20240828||"
